Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
1564, 6555, 14892, 56589600, 14474385, 35271542, 48435279, 1084535 
1565, 6555, 3080, 11700200, 3033326, 5033121, 11641407, 280135 
1566, 6555, 3111, 11821800, 3033404, 5033122, 11717821, 280147 
1567, 6555, 16, 57000, 4138, 9897, 29202, 205 
1568, 6555, 1, 3800, 340, 704, 2730, 11 
1, 6952, 8584, 32619200, 1027076, 2479815, 6860427, 36811 
1569, 6555, 2, 7600, 382, 661, 7245, 59 
1570, 6555, 1, 3800, 342, 704, 3358, 8 
1, 6953, 7435, 28249200, 1026940, 2480774, 7228556, 37822 
1571, 6555, 3, 7600, 381, 661, 7990, 66 
1572, 6555, 1, 3800, 344, 704, 3099, 7 
1, 6954, 7318, 27808400, 1026952, 2479770, 6664608, 38702 
1573, 6555, 13453, 51121400, 3038176, 5038534, 27332879, 326740 
1574, 6555, 8640, 32828200, 8417097, 25205997, 24281138, 530744 
1575, 6555, 8487, 32250600, 8416983, 25205996, 24106132, 531040 
1576, 6555, 15104, 57399000, 14474540, 35271286, 49454161, 1085605 
1577, 6555, 3194, 12133400, 3033244, 5033122, 12020247, 280196 
1578, 6555, 3236, 12296800, 3033419, 5033121, 12218408, 280230 
1579, 6555, 14, 53200, 4140, 9892, 28342, 214 
1580, 6555, 1, 3800, 345, 704, 2729, 5 
1, 6955, 8519, 32368400, 1026248, 2480106, 6358449, 35460 
1581, 6555, 2, 7600, 385, 661, 7420, 67 
1582, 6555, 1, 3800, 346, 704, 3265, 9 
1, 6956, 7299, 27736200, 1026830, 2478187, 6692367, 38877 
1583, 6555, 2, 7600, 381, 661, 7071, 68 
1584, 6555, 1, 3800, 344, 704, 3327, 8 
1, 6957, 7556, 28712800, 1024708, 2478296, 6966860, 35222 
1585, 6555, 13389, 50878200, 3038561, 5038534, 27212933, 327174 
1586, 6555, 8401, 31927600, 8416987, 25205998, 23909226, 531926 
1587, 6555, 8422, 32003600, 8417665, 25205727, 23989802, 529448 
1588, 6555, 15228, 57870200, 14475798, 35271286, 49745453, 1083090 
1589, 6555, 3297, 12528600, 3033407, 5033147, 12421656, 280229 
1590, 6555, 3386, 12863000, 3033427, 5033137, 12627339, 280204 
1591, 6555, 17, 60800, 4130, 9870, 31286, 195 
1592, 6555, 1, 0, 340, 704, 2680, 11 
1, 6958, 8774, 33341200, 1028208, 2479491, 6559279, 39445 
1593, 6555, 2, 7600, 380, 661, 7538, 63 
1594, 6555, 1, 3800, 345, 704, 3097, 10 
1, 6959, 7530, 28614000, 1026275, 2481988, 6508740, 34802 
1595, 6555, 2, 7600, 381, 661, 7653, 69 
1596, 6555, 1, 3800, 345, 704, 3306, 9 
1, 6960, 7564, 28739400, 1026584, 2478674, 6508222, 38594 
1597, 6555, 18558, 70524200, 3027911, 5034957, 22002864, 268056 
1598, 6555, 8314, 31593200, 8417443, 25205744, 23503725, 529784 
1599, 6555, 8418, 31988400, 8416888, 25205743, 23943850, 530094 
1600, 6555, 14853, 56441400, 14475803, 35271284, 48342697, 1084877 
1601, 6555, 3053, 11597600, 3033299, 5033122, 11528131, 280125 
1602, 6555, 3112, 11825600, 3033471, 5033122, 11712427, 280190 
1603, 6555, 15, 53200, 4140, 9897, 29073, 206 
1604, 6555, 1, 3800, 341, 704, 2757, 4 
1, 6961, 7147, 27158600, 1025943, 2478654, 6877703, 36533 
1605, 6555, 2, 7600, 381, 661, 7374, 67 
1606, 6555, 1, 3800, 340, 704, 3010, 11 
1, 6962, 5914, 22473200, 1026912, 2481845, 6720197, 36679 
1607, 6555, 2, 11400, 381, 661, 7567, 65 
1608, 6555, 1, 3800, 343, 704, 3214, 8 
1, 6963, 5622, 21367400, 1026329, 2477940, 7146461, 35133 
1609, 6555, 20783, 78979200, 3027270, 5034957, 21397793, 268098 
1610, 6555, 9294, 35317200, 8416511, 25205744, 25051606, 530247 
1611, 6555, 8785, 33379200, 8416765, 25205731, 24184650, 530106 
1612, 6555, 15461, 58755600, 14474905, 35271032, 50586630, 1086831 
1613, 6555, 3234, 12293000, 3033349, 5033122, 12224486, 280187 
1614, 6555, 3313, 12585600, 3033429, 5033122, 12505406, 280212 
1615, 6555, 15, 53200, 4135, 9892, 28923, 210 
1616, 6555, 1, 3800, 342, 704, 3891, 4 
1, 6964, 6099, 23176200, 1024315, 2475684, 6803496, 36794 
1617, 6555, 2, 7600, 377, 661, 9378, 67 
1618, 6555, 1, 3800, 333, 704, 3892, 7 
1, 6965, 5889, 22374400, 1027314, 2477940, 6996309, 38839 
1619, 6555, 2, 7600, 384, 661, 7616, 69 
1620, 6555, 0, 3800, 344, 704, 3032, 9 
1, 6966, 5938, 22568200, 1026701, 2478401, 7212972, 37751 
1621, 6555, 9113, 34633200, 3027793, 5034961, 22637261, 268301 
1622, 6555, 8448, 32102400, 8417044, 25205740, 23905955, 529542 
1623, 6555, 8378, 31836400, 8416818, 25205486, 23895015, 531712 
1624, 6555, 14960, 56848000, 14475255, 35271029, 48577225, 1083560 
1625, 6555, 3077, 11692600, 3033255, 5033121, 11624584, 280136 
1626, 6555, 3117, 11840800, 3033301, 5033122, 11764502, 280190 
1627, 6555, 15, 57000, 4126, 9870, 29632, 205 
1628, 6555, 1, 3800, 342, 704, 2759, 10 
1, 6967, 5719, 21736000, 1025839, 2477094, 6608005, 37603 
1629, 6555, 2, 7600, 381, 661, 7275, 65 
1630, 6555, 1, 3800, 341, 704, 3091, 8 
1, 6968, 6093, 23153400, 1027015, 2478595, 6693651, 37604 
1631, 6555, 2, 7600, 378, 661, 7421, 61 
1632, 6555, 1, 3800, 341, 704, 3118, 11 
1, 6969, 5754, 21865200, 1024197, 2477647, 6681477, 35274 
1633, 6555, 9052, 34401400, 3027802, 5034961, 22640195, 268233 
1634, 6555, 8329, 31650200, 8416651, 25205485, 23597363, 530936 
1635, 6555, 8331, 31657800, 8417127, 25205483, 23798949, 529262 
1636, 6555, 15130, 57494000, 14474415, 35271028, 49384370, 1084394 
1637, 6555, 3232, 12281600, 3033327, 5033122, 12191983, 280184 
1638, 6555, 3277, 12452600, 3033397, 5033122, 12389926, 280153 
1639, 6555, 16, 57000, 4146, 9897, 27980, 201 
1640, 6555, 1, 0, 342, 704, 2659, 10 
1, 6970, 5916, 22480800, 1026046, 2477668, 6690621, 38126 
1641, 6555, 2, 7600, 378, 661, 6934, 66 
1642, 6555, 1, 3800, 342, 704, 3050, 11 
1, 6971, 6114, 23237000, 1024698, 2476028, 6690752, 36455 
1643, 6555, 2, 7600, 384, 661, 7357, 71 
1644, 6555, 1, 3800, 345, 704, 3342, 9 
1, 6972, 6026, 22902600, 1035708, 2493528, 7026760, 38244 
1645, 6555, 8789, 33398200, 3027271, 5034955, 21261277, 267600 
1646, 6555, 8474, 32205000, 8416130, 25205484, 24018047, 530469 
1647, 6555, 8503, 32311400, 8416776, 25205489, 24134885, 529960 
1648, 6555, 15743, 59819600, 14476164, 35270772, 51691090, 1085500 
1649, 6555, 3131, 11897800, 3033236, 5033122, 11815552, 280113 
1650, 6555, 3113, 11833200, 3033425, 5033121, 11767005, 280219 
1651, 6555, 15, 57000, 4134, 9892, 29208, 198 
1652, 6555, 1, 3800, 343, 704, 2748, 6 
1, 6973, 5916, 22484600, 1028978, 2480486, 6571820, 39418 
1653, 6555, 2, 7600, 380, 661, 7550, 63 
1654, 6555, 1, 3800, 344, 704, 2976, 9 
1, 6974, 5629, 21394000, 1025630, 2476982, 6481211, 35749 
1655, 6555, 2, 7600, 381, 661, 7421, 67 
1656, 6555, 1, 3800, 340, 704, 3291, 10 
1, 6975, 6221, 23636000, 1026243, 2479176, 6858138, 37612 
1657, 6555, 8702, 33071400, 3027283, 5034953, 20585266, 267790 
1658, 6555, 8372, 31813600, 8416248, 25205488, 23581515, 530354 
1659, 6555, 8394, 31901000, 8416345, 25205220, 23921121, 529772 
1660, 6555, 15158, 57604200, 14475192, 35270771, 49524862, 1083875 
1661, 6555, 3082, 11707800, 3033194, 5033121, 11649007, 280240 
1662, 6555, 3145, 11954800, 3033425, 5033121, 11893267, 280087 
1663, 6555, 16, 57000, 4116, 9870, 28910, 215 
1664, 6555, 1, 0, 341, 704, 2648, 6 
1, 6976, 5916, 22477000, 1023628, 2474248, 7089392, 36925 
1665, 6555, 2, 7600, 381, 661, 8131, 63 
1666, 6555, 1, 3800, 343, 704, 3037, 8 
1, 6977, 5512, 20945600, 1024822, 2479950, 6437603, 33627 
1667, 6555, 2, 7600, 377, 661, 7325, 68 
1668, 6555, 1, 3800, 342, 704, 3039, 10 
1, 6978, 5934, 22553000, 1024843, 2477826, 6572218, 36717 
1669, 6555, 9175, 34865000, 3027242, 5034957, 22827949, 267245 
1670, 6555, 8476, 32208800, 8416987, 25205227, 23869869, 529839 
1671, 6555, 8462, 32155600, 8417192, 25205231, 24097965, 528899 
1672, 6555, 14793, 56209600, 14475250, 35270776, 47908432, 1082413 
1673, 6555, 3082, 11707800, 3033328, 5033121, 11652477, 280229 
1674, 6555, 3146, 11954800, 3033451, 5033122, 11888366, 280226 
1675, 6555, 15, 53200, 4135, 9897, 28517, 226 
1676, 6555, 1, 3800, 344, 704, 2669, 7 
1, 6979, 6042, 22963400, 1025930, 2475232, 7000554, 39108 
1677, 6555, 2, 7600, 380, 661, 6957, 65 
1678, 6555, 1, 3800, 337, 704, 3518, 9 
1, 6980, 5905, 22439000, 1025272, 2476642, 6576478, 36330 
1679, 6555, 2, 7600, 379, 661, 7110, 60 
1680, 6555, 1, 3800, 343, 704, 3005, 7 
1, 6981, 6113, 23233200, 1024050, 2473142, 6693274, 36834 
1681, 6555, 8772, 33333600, 3027260, 5034953, 21084834, 267645 
1682, 6555, 8407, 31946600, 8417253, 25205230, 23782836, 529820 
1683, 6555, 8788, 33398200, 8417347, 25205226, 25383005, 528874 
1684, 6555, 14713, 55909400, 14475820, 35270516, 47888336, 1082003 
1685, 6555, 3085, 11719200, 3033352, 5033121, 11657822, 280264 
1686, 6555, 3099, 11772400, 3033355, 5033121, 11712999, 280100 
1687, 6555, 16, 60800, 4135, 9892, 28664, 197 
1688, 6555, 1, 3800, 344, 704, 2713, 8 
1, 6982, 6015, 22857000, 1025711, 2475094, 6734832, 36859 
1689, 6555, 2, 7600, 379, 661, 6939, 65 
1690, 6555, 1, 3800, 344, 704, 2917, 10 
1, 6983, 5724, 21755000, 1023306, 2473703, 6948534, 35631 
1691, 6555, 2, 7600, 380, 661, 7349, 65 
1692, 6555, 1, 3800, 343, 704, 3322, 9 
1, 6984, 5879, 22340200, 1025024, 2477181, 6974278, 34553 
1693, 6555, 8645, 32854800, 3027315, 5034951, 20604864, 267801 
1694, 6555, 8345, 31707200, 8417097, 25205231, 23553244, 529391 
1695, 6555, 8409, 31958000, 8417142, 25204973, 23899520, 529062 
1696, 6555, 14785, 56183000, 14474741, 35270516, 48089338, 1081652 
1697, 6555, 3082, 11707800, 3033327, 5033121, 11647822, 280195 
1698, 6555, 3140, 11932000, 3033460, 5033121, 11864229, 280168 
1699, 6555, 15, 53200, 4109, 9870, 28882, 210 
1700, 6555, 0, 3800, 341, 704, 2701, 8 
1, 6985, 5808, 22074200, 1024092, 2475346, 6807502, 35422 
1701, 6555, 2, 7600, 377, 661, 6964, 67 
1702, 6555, 1, 3800, 345, 704, 3042, 9 
1, 6986, 5864, 22287000, 1026113, 2480288, 6439623, 34397 
1703, 6555, 2, 7600, 380, 661, 7259, 64 
1704, 6555, 1, 3800, 342, 704, 3062, 6 
1, 6987, 5992, 22773400, 1026010, 2478507, 6833237, 36425 
1705, 6555, 8636, 32820600, 3027291, 5034952, 20437488, 267800 
1706, 6555, 8466, 32170800, 8416555, 25204974, 23932465, 530297 
1707, 6555, 8339, 31688200, 8417612, 25204960, 23789033, 527951 
1708, 6555, 14919, 56688400, 14476373, 35270519, 48820897, 1084902 
1709, 6555, 3084, 11723000, 3033200, 5033122, 11598314, 280112 
1710, 6555, 3115, 11837000, 3033432, 5033122, 11727721, 280159 
1711, 6555, 15, 57000, 4138, 9897, 29562, 205 
1712, 6555, 1, 3800, 338, 704, 2733, 5 
1, 6988, 6215, 23617000, 1026260, 2476878, 6789020, 39468 
1713, 6555, 2, 7600, 381, 661, 7269, 65 
1714, 6555, 1, 3800, 342, 704, 3316, 10 
1, 6989, 5660, 21511800, 1025254, 2477269, 6437980, 35213 
1715, 6555, 2, 7600, 382, 661, 7767, 67 
1716, 6555, 1, 3800, 343, 704, 3162, 7 
1, 6990, 6101, 23187600, 1024972, 2473053, 6805974, 38081 
1717, 6555, 8700, 33063800, 3027753, 5034952, 20620544, 268003 
1718, 6555, 8492, 32269600, 8417135, 25204975, 24040166, 529903 
1719, 6555, 8381, 31851600, 8417393, 25204971, 23857623, 528703 
1720, 6555, 14886, 56566800, 14475600, 35270261, 48568989, 1081189 
1721, 6555, 3144, 11947200, 3033259, 5033121, 11882040, 280064 
1722, 6555, 3205, 12179000, 3033380, 5033121, 12106161, 280029 
1723, 6555, 15, 57000, 4132, 9892, 28320, 209 
1724, 6555, 1, 3800, 329, 704, 3352, 3 
1, 6991, 6469, 24586000, 1025557, 2476538, 6711033, 39656 
1725, 6555, 2, 7600, 380, 661, 7431, 66 
1726, 6555, 1, 3800, 343, 704, 2999, 7 
1, 6992, 6185, 23499200, 1023821, 2473120, 7016959, 37443 
1727, 6555, 2, 7600, 380, 661, 7055, 68 
1728, 6555, 1, 3800, 340, 704, 3110, 9 
1, 6993, 5874, 22317400, 1026496, 2475020, 6803695, 37933 
1729, 6555, 8870, 33706000, 3027303, 5034954, 21454679, 267857 
1730, 6555, 8497, 32288600, 8416710, 25204971, 23897232, 529650 
1731, 6555, 8421, 31999800, 8416906, 25204710, 23884357, 529214 
1732, 6555, 15223, 57851200, 14475403, 35270259, 49668587, 1084140 
1733, 6555, 3085, 11726800, 3033332, 5033121, 11666776, 280148 
1734, 6555, 3112, 11825600, 3033392, 5033122, 11714645, 280248 
1735, 6555, 15, 53200, 4119, 9870, 28623, 222 
1736, 6555, 1, 3800, 344, 704, 2723, 4 
1, 6994, 5723, 21751200, 1024262, 2476219, 6876964, 35132 
1737, 6555, 2, 11400, 379, 661, 8020, 66 
1738, 6555, 1, 3800, 332, 704, 4171, 7 
1, 6995, 5758, 21876600, 1025235, 2476048, 6896767, 37758 
1739, 6555, 2, 7600, 380, 661, 7200, 66 
1740, 6555, 1, 0, 345, 704, 3283, 8 
1, 6996, 5349, 20326200, 1023842, 2475916, 6676376, 35058 
1741, 6555, 9106, 34606600, 3027575, 5034955, 21747270, 268080 
1742, 6555, 8650, 32870000, 8416351, 25204717, 24162282, 530164 
1743, 6555, 8517, 32364600, 8416930, 25204719, 24244650, 529597 
1744, 6555, 15308, 58174200, 14475970, 35270263, 49907813, 1081297 
1745, 6555, 3108, 11810400, 3033324, 5033122, 11712077, 280155 
1746, 6555, 3104, 11795200, 3033386, 5033121, 11734868, 280138 
1747, 6555, 15, 57000, 4136, 9897, 30033, 222 
1748, 6555, 1, 0, 340, 704, 2723, 8 
1, 6997, 6147, 23358600, 1025719, 2475905, 6624525, 38585 
1749, 6555, 2, 7600, 382, 661, 7309, 64 
1750, 6555, 1, 3800, 343, 704, 3261, 9 
1, 6998, 5835, 22176800, 1024978, 2475920, 6506564, 36494 
1751, 6555, 2, 7600, 380, 661, 6974, 64 
1752, 6555, 1, 3800, 341, 704, 3172, 10 
1, 6999, 6053, 23005200, 1025898, 2477950, 7047455, 36200 
1753, 6555, 8641, 32839600, 3027311, 5034952, 20439152, 267774 
1754, 6555, 8510, 32338000, 8416890, 25204718, 24237544, 529286 
1755, 6555, 8399, 31916200, 8416892, 25204711, 23888749, 529724 
1756, 6555, 14810, 56281800, 14473939, 35270005, 48232798, 1082346 
1757, 6555, 3051, 11590000, 3033248, 5033121, 11524164, 280085 
1758, 6555, 3129, 11890200, 3033412, 5033122, 11798388, 280090 
1759, 6555, 16, 60800, 4144, 9892, 31287, 213 
1760, 6555, 1, 3800, 341, 704, 2829, 8 
1, 7000, 6062, 23031800, 1025444, 2476355, 6536949, 38631 
1761, 6555, 2, 7600, 381, 661, 7191, 63 
1762, 6555, 1, 3800, 345, 704, 3308, 12 
1, 7001, 5742, 21819600, 1026042, 2477979, 6804396, 35805 
1763, 6555, 2, 7600, 379, 661, 7522, 66 
1764, 6555, 1, 3800, 339, 704, 3244, 12 
1, 7002, 6071, 23073600, 1025237, 2476210, 6693444, 37371 
1765, 6555, 9088, 34534400, 3027254, 5034956, 22413830, 267801 
1766, 6555, 8532, 32425400, 8416938, 25204721, 24159788, 529642 
1767, 6555, 8365, 31787000, 8416556, 25204461, 23685002, 529621 
1768, 6555, 15026, 57095000, 14474978, 35270007, 48959314, 1081938 
1769, 6555, 3081, 11707800, 3033213, 5033121, 11643116, 280185 
1770, 6555, 3073, 11677400, 3033335, 5033121, 11612263, 280196 
1771, 6555, 15, 53200, 4129, 9870, 28986, 222 
1772, 6555, 1, 0, 349, 704, 2752, 7 
1, 7003, 5869, 22302200, 1024078, 2476994, 6593388, 35607 
1773, 6555, 2, 7600, 383, 661, 7806, 63 
1774, 6555, 1, 3800, 342, 704, 2985, 10 
1, 7004, 5972, 22693600, 1025725, 2477406, 6671061, 37253 
1775, 6555, 2, 7600, 381, 661, 7934, 65 
1776, 6555, 1, 3800, 343, 704, 3223, 6 
1, 7005, 6012, 22849400, 1026895, 2478547, 7146612, 37695 
1777, 6555, 9177, 34876400, 3027853, 5034958, 22796926, 268254 
1778, 6555, 8462, 32159400, 8417419, 25204461, 24021478, 528435 
1779, 6555, 8357, 31756600, 8416311, 25204458, 23764847, 529601 
1780, 6555, 16111, 61221800, 14475733, 35270010, 52738547, 1081815 
1781, 6555, 3160, 12004200, 3033272, 5033121, 11940305, 280182 
1782, 6555, 3307, 12566600, 3033421, 5033122, 12467623, 280200 
1783, 6555, 27, 98800, 4145, 9897, 30477, 221 
1784, 6555, 1, 3800, 336, 704, 3680, 5 
1, 7006, 6082, 23111600, 1024644, 2476286, 6445366, 37200 
1785, 6555, 2, 7600, 380, 661, 7116, 64 
1786, 6555, 1, 3800, 342, 704, 3009, 9 
1, 7007, 5840, 22188200, 1024582, 2475390, 6712187, 37327 
1787, 6555, 2, 7600, 382, 661, 7560, 70 
1788, 6555, 1, 3800, 346, 704, 3015, 8 
1, 7008, 5656, 21489000, 1025574, 2477079, 6758601, 37775 
1789, 6555, 8966, 34067000, 3027683, 5034956, 22183412, 268064 
1790, 6555, 8365, 31787000, 8417008, 25204463, 23643404, 529536 
1791, 6555, 8497, 32288600, 8416890, 25204464, 23977853, 529528 
1792, 6555, 14912, 56665600, 14476158, 35269747, 48651701, 1084043 
1793, 6555, 3073, 11677400, 3033264, 5033121, 11604190, 280111 
1794, 6555, 3098, 11772400, 3033346, 5033121, 11701978, 280126 
1795, 6555, 15, 53200, 4139, 9892, 29091, 232 
1796, 6555, 1, 3800, 345, 704, 2719, 7 
1, 7009, 5863, 22279400, 1025325, 2476916, 6908004, 37671 
1797, 6555, 2, 7600, 382, 661, 7705, 69 
1798, 6555, 1, 3800, 345, 704, 2959, 10 
1, 7010, 6015, 22853200, 1025741, 2476974, 6815403, 37015 
1799, 6555, 2, 7600, 378, 661, 7214, 65 
1800, 6555, 1, 3800, 344, 704, 2974, 9 
1, 7011, 5731, 21781600, 1024198, 2473814, 6378059, 35544 
1801, 6555, 8857, 33660400, 3027310, 5034960, 21837079, 267766 
1802, 6555, 8433, 32049200, 8416071, 25204459, 23857866, 530000 
1803, 6555, 8461, 32151800, 8417018, 25204205, 23940986, 528931 
1804, 6555, 15173, 57661200, 14475547, 35269746, 49444066, 1078939 
1805, 6555, 3099, 11776200, 3033338, 5033121, 11717997, 280122 
1806, 6555, 3159, 12004200, 3033382, 5033121, 11928712, 280155 
1807, 6555, 16, 57000, 4122, 9870, 28741, 205 
1808, 6555, 1, 3800, 332, 704, 3050, 5 
1, 7012, 5919, 22496000, 1025886, 2476638, 6661523, 40092 
1809, 6555, 2, 7600, 380, 661, 7608, 63 
1810, 6555, 1, 0, 342, 704, 3128, 9 
1, 7013, 5896, 22401000, 1024144, 2476156, 7050752, 33849 
1811, 6555, 2, 7600, 376, 661, 7700, 67 
1812, 6555, 1, 3800, 343, 704, 3091, 13 
1, 7014, 6006, 22826600, 1026379, 2477794, 6666922, 37586 
1813, 6555, 9252, 35157600, 3027343, 5034960, 23307440, 267902 
1814, 6555, 8443, 32079600, 8417007, 25204206, 23803088, 529403 
1815, 6555, 8381, 31851600, 8417293, 25204206, 23739812, 528501 
1816, 6555, 14847, 56422400, 14474844, 35269750, 47980593, 1084843 
1817, 6555, 3080, 11704000, 3033290, 5033121, 11639310, 280260 
1818, 6555, 3112, 11825600, 3033415, 5033121, 11769784, 280151 
1819, 6555, 15, 53200, 4129, 9897, 28639, 214 
1820, 6555, 1, 3800, 343, 704, 2665, 9 
1, 7015, 5920, 22496000, 1024639, 2476311, 6433699, 35933 
1821, 6555, 2, 7600, 376, 661, 7609, 66 
1822, 6555, 1, 3800, 342, 704, 2911, 12 
1, 7016, 5921, 22503600, 1026268, 2477215, 6601582, 37343 
1823, 6555, 2, 3800, 381, 661, 7192, 62 
1824, 6555, 1, 3800, 342, 704, 2937, 13 
1, 7017, 5531, 21017800, 1025637, 2476923, 6577269, 36250 
1825, 6555, 9068, 34454600, 3027312, 5034957, 22403209, 267766 
1826, 6555, 8350, 31730000, 8416545, 25204208, 23466226, 529756 
1827, 6555, 8911, 33858000, 8417340, 25204198, 25519087, 528583 
1828, 6555, 15050, 57190000, 14475101, 35269494, 49076044, 1079900 
1829, 6555, 3064, 11643200, 3033299, 5033123, 11527928, 280153 
1830, 6555, 3099, 11780000, 3033277, 5033121, 11715211, 280123 
1831, 6555, 16, 60800, 4138, 9892, 29126, 217 
1832, 6555, 1, 3800, 342, 704, 2675, 8 
1, 7018, 5873, 22317400, 1025346, 2474559, 6682448, 37029 
1833, 6555, 2, 11400, 381, 661, 7483, 66 
1834, 6555, 1, 3800, 347, 704, 3498, 13 
1, 7019, 5754, 21861400, 1023695, 2474846, 6887290, 35476 
1835, 6555, 2, 7600, 381, 661, 7585, 68 
1836, 6555, 1, 3800, 345, 704, 3494, 14 
1, 7020, 5733, 21781600, 1022487, 2471736, 6830779, 35962 
1837, 6555, 9184, 34899200, 3027830, 5034958, 22864409, 268149 
1838, 6555, 8374, 31821200, 8417323, 25204207, 23702896, 528631 
1839, 6555, 8285, 31483000, 8416740, 25203948, 23499792, 529482 
1840, 6555, 14656, 55692800, 14476745, 35269492, 47817849, 1080855 
1841, 6555, 3100, 11780000, 3033314, 5033122, 11699345, 280225 
1842, 6555, 3075, 11681200, 3033330, 5033121, 11617750, 280111 
1843, 6555, 16, 57000, 4116, 9870, 28358, 210 
1844, 6555, 1, 3800, 340, 704, 2714, 8 
1, 7021, 6164, 23427000, 1026043, 2475278, 6916438, 36525 
1845, 6555, 2, 7600, 377, 661, 7258, 66 
1846, 6555, 1, 3800, 340, 704, 3540, 12 
1, 7022, 6171, 23446000, 1025503, 2475301, 7248474, 37644 
1847, 6555, 2, 7600, 377, 661, 7537, 64 
1848, 6555, 1, 3800, 347, 704, 3345, 11 
1, 7023, 5860, 22264200, 1025295, 2477645, 6578557, 35980 
1849, 6555, 8633, 32809200, 3027286, 5034952, 20437690, 267759 
1850, 6555, 8482, 32231600, 8417048, 25203949, 23727624, 529486 
1851, 6555, 8554, 32505200, 8417610, 25203935, 24087895, 528265 
1852, 6555, 15593, 59253400, 14475142, 35269494, 50899342, 1082405 
1853, 6555, 3082, 11707800, 3033304, 5033121, 11645937, 280113 
1854, 6555, 3071, 11669800, 3033323, 5033121, 11623140, 280135 
1855, 6555, 15, 53200, 4130, 9897, 30301, 224 
1856, 6555, 1, 0, 345, 704, 2875, 8 
1, 7024, 5927, 22522600, 1024794, 2475893, 6420279, 36064 
1857, 6555, 2, 7600, 381, 661, 7526, 68 
1858, 6555, 1, 3800, 343, 704, 3257, 8 
1, 7025, 5487, 20850600, 1024131, 2476234, 6710671, 34893 
1859, 6555, 2, 7600, 379, 661, 7244, 69 
1860, 6555, 1, 3800, 343, 704, 3339, 11 
1, 7026, 5942, 22579600, 1024764, 2476064, 6650517, 35374 
1861, 6555, 8815, 33497000, 3027838, 5034955, 21577267, 268185 
1862, 6555, 8461, 32155600, 8416993, 25203953, 23930176, 528941 
1863, 6555, 8336, 31676800, 8416452, 25203939, 23836192, 529507 
1864, 6555, 15305, 58159000, 14475428, 35269239, 49885439, 1082788 
1865, 6555, 3090, 11738200, 3033300, 5033121, 11679951, 280191 
1866, 6555, 3143, 11947200, 3033339, 5033121, 11880902, 280181 
1867, 6555, 16, 57000, 4134, 9892, 28802, 208 
1868, 6555, 1, 3800, 340, 704, 2966, 8 
1, 7027, 6036, 22936800, 1024539, 2476085, 7269976, 38098 
1869, 6555, 2, 7600, 381, 661, 7363, 64 
1870, 6555, 1, 3800, 342, 704, 3347, 13 
1, 7028, 5542, 21063400, 1024822, 2474917, 6215420, 35709 
1871, 6555, 2, 7600, 384, 661, 7344, 65 
1872, 6555, 1, 3800, 346, 704, 3447, 11 
1, 7030, 6146, 23354800, 1024806, 2473235, 6842913, 38507 
1873, 6555, 8664, 32923200, 3027859, 5034953, 20731373, 268159 
1874, 6555, 8474, 32205000, 8416964, 25203951, 24043219, 529450 
1875, 6555, 8471, 32193600, 8417043, 25203684, 23952818, 529114 
1876, 6555, 15012, 57045600, 14475868, 35269238, 49073140, 1081058 
1877, 6555, 3092, 11745800, 3033337, 5033121, 11680302, 280265 
1878, 6555, 3103, 11787600, 3033349, 5033121, 11727535, 280224 
1879, 6555, 16, 57000, 4082, 9778, 27243, 207 
1880, 6555, 1, 3800, 343, 704, 2690, 8 
1, 7031, 5946, 22598600, 1024286, 2474848, 6515805, 37598 
1881, 6555, 2, 7600, 381, 661, 7179, 64 
1882, 6555, 1, 3800, 344, 704, 3377, 9 
1, 7032, 5609, 21318000, 1023447, 2473331, 6386032, 35603 
1883, 6555, 3, 7600, 380, 661, 7277, 64 
1884, 6555, 1, 3800, 334, 704, 3504, 7 
1, 7033, 5854, 22245200, 1025905, 2478302, 6831293, 36204 
1885, 6555, 9332, 35461600, 3027307, 5034957, 22800761, 267943 
1886, 6555, 8425, 32015000, 8417249, 25203693, 23580743, 528645 
1887, 6555, 8723, 33147400, 8416520, 25203679, 24509381, 529261 
1888, 6555, 15752, 59853800, 14475948, 35269236, 51673952, 1082376 
1889, 6555, 3082, 11707800, 3033296, 5033121, 11639788, 280195 
1890, 6555, 3303, 12547600, 3033276, 5033122, 12462315, 280179 
1891, 6555, 16, 60800, 4092, 9805, 28705, 206 
1892, 6555, 1, 3800, 340, 704, 2802, 4 
1, 7034, 6137, 23320600, 1024164, 2475343, 7590839, 37293 
1893, 6555, 2, 7600, 379, 661, 7858, 66 
1894, 6555, 1, 3800, 333, 704, 3311, 10 
1, 7035, 6049, 22982400, 1024809, 2473457, 6948420, 39278 
1895, 6555, 2, 3800, 381, 661, 7011, 64 
1896, 6555, 1, 3800, 344, 704, 2959, 11 
1, 7036, 5596, 21268600, 1024826, 2475177, 6938508, 36614 
1897, 6555, 9024, 34295000, 3027291, 5034957, 22273278, 267698 
1898, 6555, 8613, 32733200, 8416492, 25203695, 24024116, 529410 
1899, 6555, 8461, 32148000, 8417283, 25203685, 23855473, 528998 
1900, 6555, 15365, 58390800, 14476246, 35268983, 50218916, 1082277 
1901, 6555, 3249, 12350000, 3033360, 5033122, 12252680, 280204 
1902, 6555, 3111, 11821800, 3033385, 5033121, 11748884, 280136 
1903, 6555, 15, 53200, 4094, 9800, 28633, 206 
