reduce, 20921,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20922,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20923,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20924,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20925,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20926,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20927,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20928,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20929,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20930,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20931,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20932,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20933,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20934,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20935,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20936,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20937,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20938,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20939,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20940,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20941,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20942,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20943,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20944,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20945,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20946,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20947,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20948,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20949,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20950,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20951,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20952,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20953,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20954,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20955,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20956,  0.000188799,  0.000622807,  0.000622807,  0.000622807
reduce, 20957,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20958,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20959,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20960,  0.000188829,  0.000622807,  0.000622807,  0.000622807
reduce, 20961,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20962,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20963,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20964,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20965,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20966,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20967,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20968,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20969,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20970,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20971,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20972,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20973,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20974,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20975,  0.000000127,  0.000000095,  0.000000095,  0.000000095
