DeviceID, ThreadID, FunctionName, StartTime_ns, EndTime_ns
ehp-cpu0, 28866, NA, 255599690, 256225452
ehp-cpu0, 28866, NA, 256225452, 256250252
ehp-cpu0, 28866, NA, 256250252, 256416376
ehp-cpu0, 28866, NA, 256416376, 271764085
ehp-cpu0, 28866, NA, 271764085, 271844406
ehp-cpu0, 28866, NA, 271844406, 271869217
ehp-cpu0, 28866, NA, 271869217, 272064056
ehp-cpu0, 28866, NA, 272064056, 273922571
ehp-cpu0, 28866, NA, 273922571, 274737063
ehp-cpu0, 28866, NA, 274737063, 276180126
ehp-cpu0, 28866, NA, 276180126, 276232769
ehp-cpu0, 28866, NA, 276232769, 276257547
ehp-cpu0, 28866, NA, 276257547, 277189534
ehp-cpu0, 28866, NA, 277189534, 278975465
ehp-cpu0, 28866, NA, 278975465, 279367518
ehp-cpu0, 28866, NA, 279367518, 281239461
ehp-cpu0, 28866, NA, 281239461, 281602821
ehp-cpu0, 28866, NA, 281602821, 283331741
ehp-cpu0, 28866, NA, 283331741, 283781113
ehp-cpu0, 28866, NA, 283781113, 285538638
ehp-cpu0, 28866, NA, 285538638, 286192982
ehp-cpu0, 28866, NA, 286192982, 286217616
ehp-cpu0, 28866, NA, 286217616, 293369192

ehp-cpu1, 28866, NA, 19228202, 21166421
ehp-cpu1, 28866, NA, 54903605, 55098388
ehp-cpu1, 28866, NA, 98558174, 98610707
ehp-cpu1, 28866, NA, 227766273, 227932397

ehp-cpu2, NA, NA, NA, NA

ehp-cpu3, NA, NA, NA, NA

ehp-gpu0, NA, NA, NA, NA

pim0-cpu0, NA, NA, NA, NA

pim0-cpu1, NA, NA, NA, NA

pim0-gpu0, 28868, likelihood_kernel_pim, 40103010, 41543817
pim0-gpu0, 28869, normalize_weights_kernel_pim, 44939758, 44953027
pim0-gpu0, 28870, find_index_kernel_pim, 54904605, 57639911
pim0-gpu0, 28871, likelihood_kernel_pim, 69528059, 70982143
