Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
1963, 25773, 2, 7600, 354, 634, 7746, 61 
1964, 25773, 1, 3800, 344, 704, 3059, 7 
1, 26167, 2812, 10685600, 1018809, 2473584, 5953001, 29133 
1965, 25773, 48, 186200, 32073, 59049, 180399, 5737 
1966, 25773, 97, 372400, 130371, 315174, 270633, 3787 
1967, 25773, 134, 513000, 192676, 418485, 426252, 6004 
1968, 25773, 20, 76000, 31346, 57445, 75947, 36 
1969, 25773, 2, 7600, 683, 1483, 7858, 37 
1970, 25773, 5, 15200, 1008, 2300, 9303, 47 
1971, 25773, 4, 15200, 1333, 2989, 9213, 19 
1972, 25773, 2, 3800, 498, 1056, 4417, 8 
1973, 25773, 2, 7600, 398, 726, 5944, 44 
1974, 25773, 1, 3800, 338, 704, 2658, 5 
1, 26168, 2791, 10605800, 1016232, 2469044, 5575650, 28363 
1975, 25773, 2, 7600, 354, 634, 7576, 62 
1976, 25773, 1, 3800, 343, 704, 3652, 13 
1, 26169, 2763, 10503200, 1015136, 2468300, 5369220, 26248 
1977, 25773, 48, 182400, 32469, 59764, 179568, 5833 
1978, 25773, 113, 425600, 130436, 303734, 305587, 5665 
1979, 25773, 130, 494000, 192608, 417720, 406207, 5423 
1980, 25773, 18, 64600, 31341, 57445, 65905, 76 
1981, 25773, 2, 7600, 400, 721, 6784, 49 
1982, 25773, 0, 3800, 344, 704, 2936, 4 
1, 26170, 2786, 10583000, 1018208, 2473055, 5694613, 26996 
1983, 25773, 2, 7600, 353, 634, 7574, 62 
1984, 25773, 1, 3800, 344, 704, 3542, 10 
1, 26171, 2621, 9963600, 1018272, 2472481, 5318201, 26355 
1985, 25773, 47, 178600, 32168, 59049, 176402, 5756 
1986, 25773, 109, 414200, 130409, 315069, 304565, 6938 
1987, 25773, 125, 475000, 192591, 418369, 391928, 4482 
1988, 25773, 20, 76000, 31332, 57445, 76049, 26 
1989, 25773, 2, 7600, 687, 1483, 8914, 44 
1990, 25773, 3, 11400, 984, 2299, 6763, 16 
1991, 25773, 3, 11400, 1332, 2989, 7639, 16 
1992, 25773, 1, 7600, 492, 1056, 4251, 1 
1993, 25773, 1, 7600, 400, 726, 6561, 47 
1994, 25773, 1, 0, 344, 704, 2811, 3 
1, 26172, 2949, 11206200, 1017829, 2469179, 6017575, 30778 
1995, 25773, 2, 3800, 350, 634, 6819, 57 
1996, 25773, 1, 3800, 344, 704, 3332, 8 
1, 26173, 2968, 11274600, 1019272, 2469054, 5788561, 29724 
1997, 25773, 45, 174800, 32284, 59764, 170262, 5656 
1998, 25773, 103, 391400, 130433, 303733, 274200, 5666 
1999, 25773, 132, 501600, 192657, 417719, 423581, 5457 
2000, 25773, 18, 64600, 31340, 57445, 66368, 89 
2001, 25773, 2, 7600, 401, 721, 7210, 53 
2002, 25773, 1, 3800, 347, 704, 2789, 7 
1, 26174, 2826, 10738800, 1017488, 2472519, 5498033, 27384 
2003, 25773, 2, 7600, 350, 634, 7408, 59 
2004, 25773, 1, 3800, 343, 704, 3135, 12 
1, 26175, 2531, 9617800, 1019848, 2472857, 5300416, 24890 
2005, 25773, 48, 178600, 32175, 59049, 190425, 5794 
2006, 25773, 113, 429400, 130406, 314964, 318003, 6871 
2007, 25773, 124, 471200, 192591, 418255, 383653, 4232 
2008, 25773, 18, 68400, 31336, 57445, 66702, 94 
2009, 25773, 2, 7600, 677, 1483, 7906, 46 
2010, 25773, 3, 15200, 982, 2298, 5889, 17 
2011, 25773, 4, 15200, 1330, 2989, 8941, 16 
2012, 25773, 1, 3800, 495, 1056, 4241, 3 
2013, 25773, 2, 3800, 398, 726, 6141, 45 
2014, 25773, 1, 3800, 345, 704, 2834, 3 
1, 26176, 2786, 10583000, 1016793, 2468549, 5442609, 28433 
2015, 25773, 2, 7600, 354, 634, 7762, 58 
2016, 25773, 1, 3800, 342, 704, 3281, 9 
1, 26177, 2722, 10347400, 1014012, 2466257, 5386694, 25838 
2017, 25773, 48, 182400, 32473, 59764, 179323, 5826 
2018, 25773, 92, 349600, 130364, 303731, 249733, 2716 
2019, 25773, 118, 448400, 192602, 417718, 363171, 3194 
2020, 25773, 17, 64600, 31329, 57445, 64561, 58 
2021, 25773, 2, 3800, 398, 721, 5593, 44 
2022, 25773, 0, 3800, 345, 704, 2778, 1 
1, 26178, 2746, 10438600, 1015747, 2469087, 5403908, 25738 
2023, 25773, 2, 7600, 352, 634, 7389, 59 
2024, 25773, 1, 3800, 342, 704, 2986, 8 
1, 26179, 2683, 10199200, 1014688, 2467980, 5396935, 26115 
2025, 25773, 47, 178600, 32170, 59049, 189479, 5777 
2026, 25773, 92, 349600, 130356, 314857, 245616, 2726 
2027, 25773, 120, 456000, 192583, 418143, 369069, 2830 
2028, 25773, 21, 79800, 31330, 57445, 79246, 85 
2029, 25773, 2, 3800, 675, 1483, 6892, 37 
2030, 25773, 4, 15200, 986, 2297, 6862, 21 
2031, 25773, 4, 11400, 1328, 2989, 7963, 20 
2032, 25773, 1, 3800, 495, 1056, 3992, 0 
2033, 25773, 2, 3800, 398, 726, 5515, 37 
2034, 25773, 1, 3800, 340, 704, 2951, 4 
1, 26180, 2847, 10814800, 1014916, 2463973, 5768429, 29592 
2035, 25773, 2, 7600, 349, 634, 7425, 62 
2036, 25773, 1, 3800, 341, 704, 2974, 7 
1, 26181, 3064, 11639400, 1014940, 2463827, 5847010, 28927 
2037, 25773, 49, 186200, 32471, 59764, 191978, 5814 
2038, 25773, 91, 345800, 130375, 303730, 246191, 2726 
2039, 25773, 114, 433200, 192604, 417717, 347990, 2923 
2040, 25773, 19, 68400, 31336, 57445, 69794, 165 
2041, 25773, 1, 7600, 397, 721, 5209, 36 
2042, 25773, 0, 3800, 341, 704, 2717, 2 
1, 26182, 2765, 10510800, 1017287, 2471490, 5624364, 28504 
2043, 25773, 2, 7600, 350, 634, 8014, 62 
2044, 25773, 1, 3800, 339, 704, 3333, 10 
1, 26183, 2698, 10256200, 1014535, 2468176, 5303950, 25054 
2045, 25773, 48, 182400, 32173, 59049, 178613, 5774 
2046, 25773, 112, 425600, 130354, 314755, 296016, 3883 
2047, 25773, 131, 494000, 192599, 418033, 386985, 3085 
2048, 25773, 23, 87400, 31365, 57445, 86977, 713 
2049, 25773, 2, 7600, 689, 1483, 7623, 37 
2050, 25773, 4, 15200, 989, 2296, 6935, 20 
2051, 25773, 3, 11400, 1334, 2989, 7216, 14 
2052, 25773, 1, 3800, 495, 1056, 4013, 0 
2053, 25773, 1, 7600, 401, 726, 5691, 42 
2054, 25773, 1, 3800, 343, 704, 2818, 4 
1, 26184, 2826, 10735000, 1015080, 2464845, 5845007, 28882 
2055, 25773, 3, 7600, 355, 634, 7731, 58 
2056, 25773, 1, 3800, 340, 704, 3386, 11 
1, 26185, 2801, 10643800, 1015920, 2464307, 5825162, 30488 
2057, 25773, 48, 182400, 32465, 59764, 178651, 5833 
2058, 25773, 96, 361000, 130371, 303729, 252878, 2961 
2059, 25773, 118, 444600, 192598, 417716, 359453, 3078 
2060, 25773, 19, 68400, 31340, 57445, 69276, 144 
2061, 25773, 1, 3800, 396, 721, 5465, 39 
2062, 25773, 0, 3800, 340, 704, 2790, 1 
1, 26186, 3038, 11548200, 1016643, 2468637, 5292003, 26009 
2063, 25773, 2, 7600, 352, 634, 7361, 58 
2064, 25773, 1, 3800, 343, 704, 3360, 10 
1, 26187, 2827, 10746400, 1015835, 2470899, 5541577, 26779 
2065, 25773, 48, 182400, 32171, 59049, 178235, 5787 
2066, 25773, 112, 421800, 130376, 314650, 286299, 5774 
2067, 25773, 128, 482600, 192602, 417925, 393841, 4536 
2068, 25773, 17, 64600, 31339, 57445, 64322, 37 
2069, 25773, 3, 7600, 683, 1483, 8484, 47 
2070, 25773, 3, 11400, 982, 2295, 6621, 19 
2071, 25773, 3, 11400, 1327, 2989, 7470, 13 
2072, 25773, 1, 3800, 498, 1056, 4166, 0 
2073, 25773, 1, 7600, 398, 726, 5776, 39 
2074, 25773, 1, 3800, 351, 704, 3040, 3 
1, 26188, 2695, 10241000, 1016884, 2467948, 5392662, 27658 
2075, 25773, 2, 7600, 349, 634, 6892, 57 
2076, 25773, 1, 3800, 340, 704, 3506, 10 
1, 26189, 2734, 10393000, 1018702, 2470281, 5828430, 30067 
2077, 25773, 49, 182400, 32467, 59764, 182204, 5815 
2078, 25773, 91, 345800, 130375, 303728, 245543, 2728 
2079, 25773, 118, 448400, 192644, 417716, 348325, 2892 
2080, 25773, 27, 102600, 31353, 57445, 102220, 2051 
2081, 25773, 2, 3800, 395, 721, 5203, 34 
2082, 25773, 1, 3800, 347, 704, 2857, 1 
1, 26190, 2749, 10446200, 1018160, 2471922, 5431880, 26923 
2083, 25773, 2, 7600, 354, 634, 7444, 56 
2084, 25773, 1, 3800, 343, 704, 3155, 7 
1, 26191, 3077, 11696400, 1017896, 2470472, 5899107, 29295 
2085, 25773, 47, 178600, 32169, 59049, 177321, 5767 
2086, 25773, 100, 383800, 130364, 314544, 274708, 4814 
2087, 25773, 127, 486400, 192633, 417819, 382940, 3832 
2088, 25773, 21, 79800, 31335, 57445, 79194, 386 
2089, 25773, 2, 7600, 695, 1483, 9299, 65 
2090, 25773, 4, 15200, 981, 2294, 6759, 21 
2091, 25773, 4, 11400, 1329, 2989, 8453, 25 
2092, 25773, 1, 3800, 494, 1056, 3714, 1 
2093, 25773, 1, 3800, 399, 726, 5989, 41 
2094, 25773, 1, 0, 343, 704, 2607, 3 
1, 26192, 3066, 11647000, 1018706, 2466968, 6059034, 33924 
2095, 25773, 2, 7600, 350, 634, 6820, 54 
2096, 25773, 1, 3800, 344, 704, 3167, 8 
1, 26193, 2675, 10168800, 1012841, 2464707, 5631763, 25547 
2097, 25773, 48, 182400, 32468, 59764, 179433, 5855 
2098, 25773, 97, 364800, 130373, 303727, 255107, 3299 
2099, 25773, 115, 440800, 192600, 417715, 351764, 3261 
2100, 25773, 20, 79800, 31339, 57445, 77556, 61 
2101, 25773, 2, 3800, 394, 721, 5568, 39 
2102, 25773, 1, 3800, 345, 704, 2719, 2 
1, 26194, 2710, 10298000, 1016471, 2471208, 5715996, 26133 
2103, 25773, 2, 7600, 353, 634, 7623, 63 
2104, 25773, 0, 3800, 341, 704, 3126, 10 
1, 26195, 2738, 10404400, 1014804, 2468199, 5574037, 26274 
2105, 25773, 47, 178600, 32161, 59049, 177614, 5773 
2106, 25773, 111, 425600, 130399, 314337, 290449, 6491 
2107, 25773, 119, 452200, 192608, 417715, 368382, 4073 
2108, 25773, 18, 68400, 31339, 57445, 67614, 83 
2109, 25773, 2, 11400, 681, 1483, 8528, 46 
2110, 25773, 4, 15200, 982, 2293, 7652, 18 
2111, 25773, 4, 15200, 1328, 2989, 8857, 17 
2112, 25773, 1, 3800, 490, 1056, 4250, 1 
2113, 25773, 2, 7600, 404, 726, 6663, 48 
2114, 25773, 1, 0, 346, 704, 2852, 2 
1, 26196, 3002, 11403800, 1018622, 2468472, 5685414, 30248 
2115, 25773, 1, 7600, 350, 634, 6771, 57 
2116, 25773, 1, 0, 345, 704, 2937, 8 
1, 26197, 2848, 10826200, 1017805, 2469901, 5659463, 29180 
2117, 25773, 48, 182400, 32469, 59764, 178900, 5817 
2118, 25773, 91, 345800, 130376, 303726, 246100, 2724 
2119, 25773, 113, 429400, 192625, 417715, 346407, 2906 
2120, 25773, 18, 68400, 31340, 57445, 67278, 127 
2121, 25773, 1, 3800, 395, 721, 5081, 35 
2122, 25773, 1, 3800, 341, 704, 2856, 2 
1, 26198, 3059, 11624200, 1021643, 2474827, 6130467, 32788 
2123, 25773, 2, 7600, 356, 634, 7623, 62 
2124, 25773, 1, 3800, 340, 704, 3102, 7 
1, 26199, 2812, 10685600, 1016729, 2472854, 5259662, 25487 
2125, 25773, 52, 193800, 32178, 59050, 178987, 5787 
2126, 25773, 114, 433200, 130413, 314130, 307364, 6834 
2127, 25773, 127, 482600, 192621, 417715, 388817, 4272 
2128, 25773, 19, 68400, 31335, 57445, 70397, 169 
2129, 25773, 3, 7600, 684, 1483, 9264, 36 
2130, 25773, 3, 11400, 986, 2292, 6890, 29 
2131, 25773, 3, 11400, 1328, 2989, 7702, 17 
2132, 25773, 1, 3800, 495, 1056, 4138, 0 
2133, 25773, 2, 3800, 398, 726, 6170, 50 
2134, 25773, 1, 3800, 345, 704, 2747, 4 
1, 26200, 2788, 10590600, 1018332, 2469649, 5668904, 29992 
2135, 25773, 1, 7600, 354, 634, 7067, 57 
2136, 25773, 1, 3800, 342, 704, 3328, 8 
1, 26201, 2838, 10788200, 1019269, 2470646, 5475751, 28173 
2137, 25773, 49, 186200, 32463, 59764, 181860, 5814 
2138, 25773, 97, 364800, 130378, 303725, 261280, 4803 
2139, 25773, 123, 467400, 192631, 417715, 381329, 4735 
2140, 25773, 18, 64600, 31332, 57445, 67205, 106 
2141, 25773, 1, 3800, 394, 721, 6513, 46 
2142, 25773, 1, 3800, 348, 704, 2807, 3 
1, 26202, 2925, 11118800, 1020798, 2477561, 5940147, 29637 
2143, 25773, 2, 7600, 353, 634, 8180, 58 
2144, 25773, 0, 3800, 343, 704, 3068, 8 
1, 26203, 2739, 10404400, 1017051, 2473495, 5293670, 25342 
2145, 25773, 55, 209000, 32167, 59050, 180756, 5788 
2146, 25773, 99, 376200, 130356, 313926, 247826, 2782 
2147, 25773, 113, 429400, 192594, 417715, 345417, 2891 
2148, 25773, 21, 79800, 31337, 57445, 79314, 104 
2149, 25773, 2, 7600, 677, 1483, 8184, 40 
2150, 25773, 4, 11400, 980, 2291, 6644, 19 
2151, 25773, 4, 11400, 1334, 2989, 8642, 15 
2152, 25773, 1, 3800, 495, 1056, 4106, 0 
2153, 25773, 2, 3800, 401, 726, 5915, 36 
2154, 25773, 1, 3800, 349, 704, 3041, 4 
1, 26204, 2721, 10336000, 1019137, 2471303, 5827790, 28063 
2155, 25773, 2, 7600, 354, 634, 7859, 69 
2156, 25773, 1, 0, 340, 704, 2962, 7 
1, 26205, 2831, 10757800, 1020955, 2472266, 5627698, 29164 
2157, 25773, 48, 182400, 32458, 59764, 179622, 5815 
2158, 25773, 102, 383800, 130430, 303725, 272630, 5645 
2159, 25773, 129, 486400, 192621, 417716, 394054, 5510 
2160, 25773, 23, 87400, 31333, 57445, 87733, 545 
2161, 25773, 2, 7600, 402, 721, 6913, 52 
2162, 25773, 1, 0, 345, 704, 2600, 5 
1, 26206, 2807, 10666600, 1023687, 2479203, 5901430, 29855 
2163, 25773, 2, 7600, 354, 634, 7932, 60 
2164, 25773, 1, 3800, 342, 704, 3409, 10 
1, 26207, 2902, 11031400, 1018417, 2474373, 5399740, 27484 
2165, 25773, 48, 178600, 32168, 59049, 176261, 5780 
2166, 25773, 92, 349600, 130351, 313724, 243621, 2719 
2167, 25773, 122, 463600, 192582, 417715, 376006, 2828 
2168, 25773, 26, 102600, 31347, 57445, 100288, 1939 
2169, 25773, 2, 7600, 679, 1483, 6272, 35 
2170, 25773, 5, 15200, 986, 2290, 6482, 20 
2171, 25773, 4, 11400, 1330, 2989, 7348, 15 
2172, 25773, 1, 3800, 498, 1056, 4197, 1 
2173, 25773, 2, 7600, 397, 726, 5632, 34 
2174, 25773, 0, 3800, 345, 704, 2810, 1 
1, 26208, 2944, 11187200, 1020182, 2469327, 5817408, 32421 
2175, 25773, 2, 7600, 352, 634, 7888, 60 
2176, 25773, 1, 3800, 343, 704, 3210, 7 
1, 26209, 2714, 10317000, 1016536, 2470142, 5492127, 24608 
2177, 25773, 52, 197600, 32460, 59764, 195269, 5820 
2178, 25773, 100, 380000, 130375, 303723, 260318, 4083 
2179, 25773, 118, 444600, 192605, 417715, 362577, 3881 
2180, 25773, 17, 64600, 31351, 57445, 66475, 93 
2181, 25773, 2, 7600, 396, 721, 6247, 41 
2182, 25773, 0, 3800, 344, 704, 3140, 3 
1, 26210, 3001, 11407600, 1022516, 2475000, 5949519, 30524 
2183, 25773, 2, 7600, 355, 634, 7036, 53 
2184, 25773, 1, 7600, 338, 704, 4050, 10 
1, 26211, 3211, 12205600, 1019630, 2472973, 5930695, 31510 
2185, 25773, 47, 182400, 32172, 59049, 178144, 5785 
2186, 25773, 110, 418000, 130408, 313524, 294934, 6799 
2187, 25773, 120, 452200, 192624, 417715, 370095, 4293 
2188, 25773, 16, 64600, 31335, 57445, 63846, 46 
2189, 25773, 2, 7600, 682, 1483, 8766, 46 
2190, 25773, 4, 15200, 983, 2289, 7313, 15 
2191, 25773, 3, 11400, 1332, 2989, 8134, 18 
2192, 25773, 1, 3800, 496, 1056, 4014, 1 
2193, 25773, 2, 3800, 402, 726, 6643, 49 
2194, 25773, 1, 3800, 340, 704, 2973, 3 
1, 26212, 2718, 10328400, 1018299, 2472068, 5365970, 26402 
2195, 25773, 2, 7600, 354, 634, 7330, 63 
2196, 25773, 1, 3800, 343, 704, 3478, 12 
1, 26213, 2875, 10921200, 1018353, 2469353, 5445087, 27057 
2197, 25773, 47, 182400, 32463, 59764, 177943, 5816 
2198, 25773, 91, 345800, 130371, 303722, 245469, 2722 
2199, 25773, 117, 444600, 192592, 417715, 356443, 3260 
2200, 25773, 18, 68400, 31334, 57445, 67165, 86 
2201, 25773, 2, 7600, 399, 721, 6032, 39 
2202, 25773, 1, 3800, 344, 704, 2760, 3 
1, 26214, 2772, 10537400, 1020225, 2475283, 5681079, 27548 
2203, 25773, 2, 7600, 354, 634, 7493, 60 
2204, 25773, 1, 3800, 343, 704, 3025, 11 
1, 26215, 2684, 10203000, 1022273, 2474713, 5605779, 30302 
2205, 25773, 43, 163400, 32022, 59049, 162114, 5622 
2206, 25773, 105, 399000, 130425, 313326, 297334, 6506 
2207, 25773, 122, 463600, 192606, 417715, 372445, 4179 
2208, 25773, 32, 121600, 31357, 57445, 123390, 3092 
2209, 25773, 2, 7600, 683, 1483, 9165, 57 
2210, 25773, 4, 15200, 983, 2288, 7125, 18 
2211, 25773, 4, 15200, 1329, 2989, 8791, 21 
2212, 25773, 1, 3800, 495, 1056, 4310, 7 
2213, 25773, 1, 7600, 401, 726, 6455, 48 
2214, 25773, 1, 3800, 346, 704, 3029, 4 
1, 26216, 2705, 10279000, 1016406, 2469342, 5455665, 27598 
2215, 25773, 2, 7600, 352, 634, 7158, 60 
2216, 25773, 1, 3800, 340, 704, 3105, 7 
1, 26217, 2835, 10773000, 1016666, 2468937, 5576408, 28134 
2217, 25773, 47, 182400, 32458, 59764, 177993, 5829 
2218, 25773, 99, 376200, 130426, 303721, 271814, 5653 
2219, 25773, 128, 490200, 192669, 417715, 404746, 6086 
2220, 25773, 16, 60800, 31332, 57445, 62020, 21 
2221, 25773, 2, 3800, 401, 721, 7237, 49 
2222, 25773, 1, 3800, 342, 704, 2732, 6 
1, 26218, 2844, 10807200, 1018033, 2473162, 5886881, 29395 
2223, 25773, 2, 7600, 354, 634, 7573, 62 
2224, 25773, 1, 3800, 340, 704, 3392, 7 
1, 26219, 2767, 10514600, 1021106, 2471422, 5553829, 27510 
2225, 25773, 54, 205200, 32183, 59050, 186745, 5774 
2226, 25773, 113, 425600, 130414, 313130, 307236, 6780 
2227, 25773, 127, 482600, 192619, 417715, 393171, 4322 
2228, 25773, 19, 72200, 31332, 57445, 70476, 123 
2229, 25773, 3, 7600, 676, 1483, 9490, 60 
2230, 25773, 4, 11400, 983, 2287, 6664, 18 
2231, 25773, 3, 15200, 1330, 2989, 8002, 21 
2232, 25773, 1, 3800, 499, 1056, 4423, 1 
2233, 25773, 1, 7600, 402, 726, 6983, 45 
2234, 25773, 1, 0, 344, 704, 2802, 3 
1, 26220, 2704, 10275200, 1016902, 2469723, 5322917, 26392 
2235, 25773, 2, 7600, 354, 634, 7972, 60 
2236, 25773, 1, 3800, 344, 704, 3129, 8 
1, 26221, 2655, 10092800, 1015184, 2470365, 5287478, 24379 
2237, 25773, 47, 178600, 32348, 59764, 174455, 5772 
2238, 25773, 108, 410400, 130423, 303720, 271875, 5641 
2239, 25773, 136, 516800, 192642, 417715, 427583, 6349 
2240, 25773, 20, 76000, 31338, 57445, 77268, 64 
2241, 25773, 2, 3800, 400, 721, 6438, 52 
2242, 25773, 1, 0, 346, 704, 2690, 3 
1, 26222, 2874, 10925000, 1021371, 2477507, 5643801, 30004 
2243, 25773, 2, 7600, 353, 634, 7980, 62 
2244, 25773, 1, 3800, 339, 704, 3435, 8 
1, 26223, 2835, 10776800, 1020644, 2474928, 5574604, 29683 
2245, 25773, 47, 178600, 32171, 59049, 175889, 5774 
2246, 25773, 95, 361000, 130357, 312936, 253192, 2722 
2247, 25773, 116, 440800, 192597, 417715, 353849, 2836 
2248, 25773, 18, 68400, 31330, 57445, 67890, 85 
2249, 25773, 2, 3800, 668, 1483, 6528, 33 
2250, 25773, 4, 11400, 982, 2286, 6459, 22 
2251, 25773, 3, 15200, 1327, 2989, 9261, 16 
2252, 25773, 1, 3800, 497, 1056, 4381, 1 
2253, 25773, 1, 3800, 400, 726, 5743, 34 
2254, 25773, 1, 3800, 350, 704, 2764, 4 
1, 26224, 2860, 10868000, 1017382, 2472073, 5655458, 27016 
2255, 25773, 2, 7600, 353, 634, 7326, 55 
2256, 25773, 1, 3800, 342, 704, 3266, 10 
1, 26225, 2906, 11042800, 1016714, 2466967, 5545941, 29702 
2257, 25773, 48, 182400, 32466, 59764, 179659, 5823 
2258, 25773, 92, 345800, 130369, 303719, 245732, 2725 
2259, 25773, 127, 482600, 192617, 417715, 386252, 5492 
2260, 25773, 16, 64600, 31333, 57445, 61962, 24 
2261, 25773, 2, 7600, 397, 721, 5786, 32 
2262, 25773, 1, 3800, 344, 704, 2779, 1 
1, 26226, 2659, 10108000, 1019281, 2471601, 5614853, 27853 
2263, 25773, 2, 7600, 350, 634, 7490, 59 
2264, 25773, 1, 3800, 340, 704, 3484, 11 
1, 26227, 2791, 10609600, 1020139, 2470691, 6070586, 29559 
2265, 25773, 83, 315400, 32184, 59049, 311305, 5794 
2266, 25773, 93, 349600, 130357, 312744, 247713, 2729 
2267, 25773, 113, 433200, 192611, 417715, 348599, 2920 
2268, 25773, 26, 95000, 31341, 57445, 96071, 1652 
2269, 25773, 2, 7600, 669, 1483, 6868, 29 
2270, 25773, 4, 15200, 984, 2285, 6780, 16 
2271, 25773, 4, 11400, 1326, 2989, 8707, 18 
2272, 25773, 1, 3800, 498, 1056, 4276, 1 
2273, 25773, 2, 3800, 400, 726, 5737, 37 
2274, 25773, 1, 0, 343, 704, 2717, 4 
1, 26228, 2691, 10225800, 1015805, 2467058, 5711112, 29494 
2275, 25773, 2, 7600, 352, 634, 7454, 58 
2276, 25773, 1, 3800, 339, 704, 3347, 9 
1, 26229, 2635, 10013000, 1013835, 2464569, 5254907, 25709 
2277, 25773, 47, 182400, 32467, 59764, 178665, 5818 
2278, 25773, 92, 345800, 130369, 303718, 245883, 2731 
2279, 25773, 114, 433200, 192621, 417715, 347037, 2907 
2280, 25773, 17, 64600, 31334, 57445, 66499, 88 
2281, 25773, 1, 3800, 396, 721, 5461, 38 
2282, 25773, 1, 3800, 346, 704, 2887, 6 
1, 26230, 3176, 12072600, 1019760, 2469302, 5868349, 31916 
2283, 25773, 2, 7600, 352, 634, 7912, 74 
2284, 25773, 1, 3800, 341, 704, 3273, 10 
1, 26231, 2836, 10776800, 1016841, 2472053, 5479803, 28253 
2285, 25773, 47, 178600, 32165, 59049, 175852, 5772 
2286, 25773, 107, 402800, 130413, 312554, 297815, 6759 
2287, 25773, 125, 475000, 192611, 417715, 374557, 4378 
2288, 25773, 18, 68400, 31335, 57445, 66860, 59 
2289, 25773, 3, 7600, 685, 1483, 7944, 43 
2290, 25773, 3, 11400, 984, 2284, 6550, 15 
2291, 25773, 3, 11400, 1335, 2989, 7494, 22 
2292, 25773, 1, 3800, 494, 1056, 3685, 0 
2293, 25773, 2, 3800, 397, 726, 5760, 45 
2294, 25773, 0, 3800, 344, 704, 2914, 4 
1, 26232, 2876, 10932600, 1016120, 2468286, 5597592, 27232 
2295, 25773, 2, 7600, 352, 634, 7586, 60 
2296, 25773, 1, 3800, 343, 704, 3451, 10 
1, 26233, 2997, 11392400, 1014145, 2465396, 5324295, 25012 
2297, 25773, 48, 182400, 32461, 59764, 179663, 5817 
2298, 25773, 98, 372400, 130379, 303717, 260766, 4162 
2299, 25773, 120, 456000, 192601, 417715, 369132, 4030 
2300, 25773, 18, 64600, 31341, 57445, 66091, 80 
2301, 25773, 1, 3800, 401, 721, 6693, 51 
2302, 25773, 1, 3800, 343, 704, 2947, 3 
1, 26234, 2895, 11004800, 1021229, 2469816, 5546018, 29607 
2303, 25773, 2, 7600, 353, 634, 7473, 59 
2304, 25773, 1, 3800, 340, 704, 3192, 9 
1, 26235, 2864, 10883200, 1018187, 2466102, 5835570, 28792 
2305, 25773, 47, 178600, 32170, 59049, 176781, 5774 
2306, 25773, 106, 402800, 130367, 312366, 290850, 5575 
2307, 25773, 152, 577600, 192612, 417716, 456180, 8617 
2308, 25773, 17, 64600, 31337, 57445, 64159, 47 
2309, 25773, 3, 11400, 690, 1483, 8712, 42 
2310, 25773, 4, 15200, 987, 2283, 6340, 17 
2311, 25773, 4, 11400, 1331, 2989, 7903, 16 
2312, 25773, 1, 7600, 504, 1056, 4264, 2 
2313, 25773, 2, 3800, 396, 726, 6217, 40 
2314, 25773, 1, 0, 343, 704, 2807, 3 
1, 26236, 2972, 11293600, 1017745, 2465544, 6019046, 33029 
2315, 25773, 2, 7600, 352, 634, 7716, 57 
2316, 25773, 1, 3800, 342, 704, 3063, 7 
1, 26237, 2967, 11278400, 1016932, 2466422, 6050604, 29218 
2317, 25773, 45, 171000, 32305, 59764, 170628, 5661 
2318, 25773, 98, 372400, 130417, 303716, 274452, 4880 
2319, 25773, 142, 539600, 192623, 417715, 435345, 5738 
2320, 25773, 18, 68400, 31351, 57445, 70730, 245 
2321, 25773, 1, 3800, 400, 721, 6155, 49 
2322, 25773, 1, 3800, 346, 704, 2814, 4 
1, 26238, 2702, 10267600, 1016070, 2470250, 5615419, 28391 
2323, 25773, 2, 7600, 349, 634, 8142, 60 
2324, 25773, 1, 3800, 342, 704, 3319, 7 
1, 26239, 2823, 10723600, 1018881, 2472556, 5434488, 27857 
2325, 25773, 47, 178600, 32177, 59049, 176485, 5769 
2326, 25773, 113, 433200, 130427, 312181, 298882, 6711 
2327, 25773, 121, 459800, 192616, 417715, 374063, 4463 
2328, 25773, 17, 64600, 31334, 57445, 66410, 53 
2329, 25773, 3, 7600, 679, 1483, 9325, 41 
2330, 25773, 3, 15200, 982, 2282, 6923, 19 
2331, 25773, 4, 15200, 1327, 2989, 7634, 14 
2332, 25773, 2, 3800, 497, 1056, 4449, 2 
2333, 25773, 1, 7600, 397, 726, 6065, 45 
2334, 25773, 1, 3800, 343, 704, 3246, 4 
1, 26240, 2935, 11153000, 1019253, 2469096, 5788352, 31198 
2335, 25773, 2, 7600, 354, 634, 7138, 60 
2336, 25773, 2, 7600, 330, 704, 3550, 8 
1, 26241, 3081, 11707800, 1016660, 2467085, 5712612, 31605 
2337, 25773, 49, 186200, 32461, 59764, 184128, 5837 
2338, 25773, 105, 399000, 130379, 303715, 274471, 4082 
2339, 25773, 120, 456000, 192611, 417715, 367472, 3949 
2340, 25773, 17, 64600, 31341, 57445, 66187, 98 
2341, 25773, 1, 7600, 396, 721, 5748, 37 
2342, 25773, 1, 3800, 347, 704, 3154, 4 
1, 26242, 2980, 11324000, 1015900, 2469320, 5363828, 26687 
2343, 25773, 3, 7600, 353, 634, 8310, 60 
2344, 25773, 1, 3800, 341, 704, 3174, 9 
1, 26243, 2582, 9815400, 1016495, 2471083, 5279762, 26160 
