Fan2_pim, 25978,  0.000001431,  0.000001580,  0.000001580
Fan2_pim, 25979,  0.000000893,  0.000001358,  0.000001358
Fan1_pim, 25980,  0.000000185,  0.000000138,  0.000000138
Fan1_pim, 25981,  0.000000069,  0.000000052,  0.000000052
Fan2_pim, 25982,  0.000001422,  0.000001580,  0.000001580
Fan2_pim, 25983,  0.000000888,  0.000001354,  0.000001354
Fan1_pim, 25984,  0.000000183,  0.000000137,  0.000000137
Fan1_pim, 25985,  0.000000068,  0.000000051,  0.000000051
Fan2_pim, 25986,  0.000001413,  0.000001580,  0.000001580
Fan2_pim, 25987,  0.000000882,  0.000001350,  0.000001350
Fan1_pim, 25988,  0.000000182,  0.000000137,  0.000000137
Fan1_pim, 25989,  0.000000067,  0.000000050,  0.000000050
Fan2_pim, 25990,  0.000001404,  0.000001580,  0.000001580
Fan2_pim, 25991,  0.000000877,  0.000001344,  0.000001344
Fan1_pim, 25992,  0.000000181,  0.000000136,  0.000000136
Fan1_pim, 25993,  0.000000066,  0.000000049,  0.000000049
Fan2_pim, 25994,  0.000001396,  0.000001580,  0.000001580
Fan2_pim, 25995,  0.000000871,  0.000001340,  0.000001340
Fan1_pim, 25996,  0.000000180,  0.000000135,  0.000000135
Fan1_pim, 25997,  0.000000064,  0.000000048,  0.000000048
Fan2_pim, 25998,  0.000001387,  0.000001580,  0.000001580
Fan2_pim, 25999,  0.000000866,  0.000001336,  0.000001336
Fan1_pim, 26000,  0.000000179,  0.000000134,  0.000000134
Fan1_pim, 26001,  0.000000063,  0.000000047,  0.000000047
Fan2_pim, 26002,  0.000001521,  0.000001580,  0.000001580
Fan2_pim, 26003,  0.000000691,  0.000001332,  0.000001332
Fan1_pim, 26004,  0.000000178,  0.000000133,  0.000000133
Fan1_pim, 26005,  0.000000062,  0.000000047,  0.000000047
Fan2_pim, 26006,  0.000001537,  0.000001580,  0.000001580
Fan2_pim, 26007,  0.000000739,  0.000001327,  0.000001327
Fan1_pim, 26008,  0.000000177,  0.000000133,  0.000000133
Fan1_pim, 26009,  0.000000061,  0.000000046,  0.000000046
Fan2_pim, 26010,  0.000001527,  0.000001580,  0.000001580
Fan2_pim, 26011,  0.000000682,  0.000001323,  0.000001323
Fan1_pim, 26012,  0.000000176,  0.000000132,  0.000000132
Fan1_pim, 26013,  0.000000060,  0.000000045,  0.000000045
Fan2_pim, 26014,  0.000001517,  0.000001580,  0.000001580
Fan2_pim, 26015,  0.000000700,  0.000001319,  0.000001319
Fan1_pim, 26016,  0.000000174,  0.000000131,  0.000000131
Fan1_pim, 26017,  0.000000059,  0.000000044,  0.000000044
Fan2_pim, 26018,  0.000001507,  0.000001580,  0.000001580
Fan2_pim, 26019,  0.000000673,  0.000001315,  0.000001315
Fan1_pim, 26020,  0.000000173,  0.000000130,  0.000000130
Fan1_pim, 26021,  0.000000058,  0.000000043,  0.000000043
Fan2_pim, 26022,  0.000001497,  0.000001580,  0.000001580
Fan2_pim, 26023,  0.000000669,  0.000001309,  0.000001309
Fan1_pim, 26024,  0.000000172,  0.000000129,  0.000000129
Fan1_pim, 26025,  0.000000057,  0.000000043,  0.000000043
Fan2_pim, 26026,  0.000001487,  0.000001580,  0.000001580
Fan2_pim, 26027,  0.000000665,  0.000001305,  0.000001305
Fan1_pim, 26028,  0.000000171,  0.000000128,  0.000000128
Fan1_pim, 26029,  0.000000055,  0.000000042,  0.000000042
Fan2_pim, 26030,  0.000001477,  0.000001545,  0.000001545
Fan2_pim, 26031,  0.000000660,  0.000001288,  0.000001288
Fan1_pim, 26032,  0.000000170,  0.000000127,  0.000000127
Fan1_pim, 26033,  0.000000054,  0.000000041,  0.000000041
Fan2_pim, 26034,  0.000001306,  0.000001545,  0.000001545
Fan2_pim, 26035,  0.000000656,  0.000001284,  0.000001284
Fan1_pim, 26036,  0.000000169,  0.000000127,  0.000000127
Fan1_pim, 26037,  0.000000053,  0.000000040,  0.000000040
Fan2_pim, 26038,  0.000001297,  0.000001545,  0.000001545
Fan2_pim, 26039,  0.000000651,  0.000001280,  0.000001280
Fan1_pim, 26040,  0.000000168,  0.000000126,  0.000000126
Fan1_pim, 26041,  0.000000052,  0.000000039,  0.000000039
Fan2_pim, 26042,  0.000001288,  0.000001545,  0.000001545
Fan2_pim, 26043,  0.000000647,  0.000001276,  0.000001276
Fan1_pim, 26044,  0.000000167,  0.000000125,  0.000000125
Fan1_pim, 26045,  0.000000051,  0.000000038,  0.000000038
Fan2_pim, 26046,  0.000001279,  0.000001545,  0.000001545
Fan2_pim, 26047,  0.000000642,  0.000001272,  0.000001272
Fan1_pim, 26048,  0.000000166,  0.000000124,  0.000000124
Fan1_pim, 26049,  0.000000050,  0.000000037,  0.000000037
Fan2_pim, 26050,  0.000001270,  0.000001545,  0.000001545
Fan2_pim, 26051,  0.000000638,  0.000001268,  0.000001268
Fan1_pim, 26052,  0.000000164,  0.000000123,  0.000000123
Fan1_pim, 26053,  0.000000049,  0.000000037,  0.000000037
Fan2_pim, 26054,  0.000001261,  0.000001545,  0.000001545
Fan2_pim, 26055,  0.000000633,  0.000001264,  0.000001264
Fan1_pim, 26056,  0.000000163,  0.000000123,  0.000000123
Fan1_pim, 26057,  0.000000048,  0.000000036,  0.000000036
Fan2_pim, 26058,  0.000001252,  0.000001545,  0.000001545
Fan2_pim, 26059,  0.000000629,  0.000001260,  0.000001260
Fan1_pim, 26060,  0.000000162,  0.000000122,  0.000000122
Fan1_pim, 26061,  0.000000047,  0.000000035,  0.000000035
Fan2_pim, 26062,  0.000001243,  0.000001545,  0.000001545
Fan2_pim, 26063,  0.000000624,  0.000001256,  0.000001256
Fan1_pim, 26064,  0.000000161,  0.000000121,  0.000000121
Fan1_pim, 26065,  0.000000046,  0.000000034,  0.000000034
Fan2_pim, 26066,  0.000001378,  0.000001545,  0.000001545
Fan2_pim, 26067,  0.000000469,  0.000001252,  0.000001252
Fan1_pim, 26068,  0.000000160,  0.000000120,  0.000000120
Fan1_pim, 26069,  0.000000044,  0.000000033,  0.000000033
Fan2_pim, 26070,  0.000001376,  0.000001545,  0.000001545
Fan2_pim, 26071,  0.000000466,  0.000001248,  0.000001248
Fan1_pim, 26072,  0.000000159,  0.000000119,  0.000000119
Fan1_pim, 26073,  0.000000043,  0.000000033,  0.000000033
Fan2_pim, 26074,  0.000001366,  0.000001545,  0.000001545
Fan2_pim, 26075,  0.000000462,  0.000001244,  0.000001244
Fan1_pim, 26076,  0.000000158,  0.000000118,  0.000000118
Fan1_pim, 26077,  0.000000042,  0.000000032,  0.000000032
Fan2_pim, 26078,  0.000001356,  0.000001545,  0.000001545
Fan2_pim, 26079,  0.000000459,  0.000001240,  0.000001240
Fan1_pim, 26080,  0.000000157,  0.000000117,  0.000000117
Fan1_pim, 26081,  0.000000041,  0.000000031,  0.000000031
Fan2_pim, 26082,  0.000001346,  0.000001545,  0.000001545
Fan2_pim, 26083,  0.000000455,  0.000001236,  0.000001236
Fan1_pim, 26084,  0.000000156,  0.000000117,  0.000000117
Fan1_pim, 26085,  0.000000040,  0.000000030,  0.000000030
Fan2_pim, 26086,  0.000001335,  0.000001545,  0.000001545
Fan2_pim, 26087,  0.000000452,  0.000001232,  0.000001232
Fan1_pim, 26088,  0.000000154,  0.000000116,  0.000000116
Fan1_pim, 26089,  0.000000039,  0.000000029,  0.000000029
Fan2_pim, 26090,  0.000001326,  0.000001545,  0.000001545
Fan2_pim, 26091,  0.000000449,  0.000001228,  0.000001228
Fan1_pim, 26092,  0.000000153,  0.000000115,  0.000000115
Fan1_pim, 26093,  0.000000038,  0.000000028,  0.000000028
