DeviceID, ThreadID, FunctionName, StartTime_ns, EndTime_ns
ehp-cpu0, 20702, NA, 68629516, 69364010
ehp-cpu0, 20702, NA, 69364010, 69388766
ehp-cpu0, 20702, NA, 69388766, 69413499
ehp-cpu0, 20702, NA, 69413499, 69438255
ehp-cpu0, 20702, NA, 69438255, 69622495
ehp-cpu0, 20702, NA, 69622495, 69647240
ehp-cpu0, 20702, NA, 69647240, 70005743
ehp-cpu0, 20702, NA, 70005743, 70030532
ehp-cpu0, 20702, NA, 70030532, 70585138
ehp-cpu0, 20702, NA, 70585138, 70609816
ehp-cpu0, 20702, NA, 70609816, 70634538
ehp-cpu0, 20702, NA, 70634538, 70659271
ehp-cpu0, 20702, NA, 70659271, 71450753
ehp-cpu0, 20702, NA, 71450753, 71475486
ehp-cpu0, 20702, NA, 71475486, 71471649
ehp-cpu0, 20702, NA, 71500186, 71666957
ehp-cpu0, 20702, NA, 71666957, 71691613
ehp-cpu0, 20702, NA, 71691613, 71716302
ehp-cpu0, 20702, NA, 71716302, 71740958
ehp-cpu0, 20702, NA, 71740958, 72418254
ehp-cpu0, 20702, NA, 72418254, 72442921
ehp-cpu0, 20702, NA, 72442921, 72467632
ehp-cpu0, 20702, NA, 72467632, 72463784
ehp-cpu0, 20702, NA, 72595689, 72620445
ehp-cpu0, 20702, NA, 72620445, 72949759
ehp-cpu0, 20702, NA, 72949759, 72974504
ehp-cpu0, 20702, NA, 72974504, 72999028
ehp-cpu0, 20702, NA, 72999028, 73023817
ehp-cpu0, 20702, NA, 73023817, 73048826
ehp-cpu0, 20702, NA, 73048826, 73215832
ehp-cpu0, 20702, NA, 73215832, 74464251
ehp-cpu0, 20702, NA, 74464251, 74489139
ehp-cpu0, 20702, NA, 74489139, 74514214
ehp-cpu0, 20702, NA, 74514214, 74567320
ehp-cpu0, 20702, NA, 74567320, 75565522
ehp-cpu0, 20702, NA, 75565522, 75561817
ehp-cpu0, 20702, NA, 75647134, 76833984
ehp-cpu0, 20702, NA, 76833984, 76858695
ehp-cpu0, 20702, NA, 76858695, 76883406
ehp-cpu0, 20702, NA, 76883406, 76908095
ehp-cpu0, 20702, NA, 76908095, 77670973
ehp-cpu0, 20702, NA, 77670973, 77724234
ehp-cpu0, 20702, NA, 77724234, 77748912
ehp-cpu0, 20702, NA, 77748912, 77773601
ehp-cpu0, 20702, NA, 77773601, 77915374
ehp-cpu0, 20702, NA, 77915374, 77911515
ehp-cpu0, 20702, NA, 77940085, 77964774
ehp-cpu0, 20702, NA, 77964774, 78556367
ehp-cpu0, 20702, NA, 78556367, 78581145
ehp-cpu0, 20702, NA, 78581145, 78605890
ehp-cpu0, 20702, NA, 78605890, 78630657
ehp-cpu0, 20702, NA, 78630657, 78760578
ehp-cpu0, 20702, NA, 78760578, 78785323
ehp-cpu0, 20702, NA, 78785323, 79029717
ehp-cpu0, 20702, NA, 79029717, 79054517
ehp-cpu0, 20702, NA, 79054517, 79608925
ehp-cpu0, 20702, NA, 79608925, 79604989
ehp-cpu0, 20702, NA, 79633625, 79658325
ehp-cpu0, 20702, NA, 79658325, 80421302
ehp-cpu0, 20702, NA, 80421302, 80445991
ehp-cpu0, 20702, NA, 80445991, 80470724
ehp-cpu0, 20702, NA, 80470724, 80466876
ehp-cpu0, 20702, NA, 80608560, 80633216
ehp-cpu0, 20702, NA, 80633216, 80657961
ehp-cpu0, 20702, NA, 80657961, 80682639
ehp-cpu0, 20702, NA, 80682639, 81245638
ehp-cpu0, 20702, NA, 81245638, 81270383
ehp-cpu0, 20702, NA, 81270383, 81295128
ehp-cpu0, 20702, NA, 81295128, 81319873
ehp-cpu0, 20702, NA, 81319873, 81448139
ehp-cpu0, 20702, NA, 81448139, 81444401
ehp-cpu0, 20702, NA, 81749080, 81773902
ehp-cpu0, 20702, NA, 81773902, 82298305
ehp-cpu0, 20702, NA, 82298305, 82322972
ehp-cpu0, 20702, NA, 82322972, 82347717
ehp-cpu0, 20702, NA, 82347717, 82372395
ehp-cpu0, 20702, NA, 82372395, 83135339
ehp-cpu0, 20702, NA, 83135339, 83160017
ehp-cpu0, 20702, NA, 83160017, 83213256
ehp-cpu0, 20702, NA, 83213256, 83237901
ehp-cpu0, 20702, NA, 83237901, 83431468
ehp-cpu0, 20702, NA, 83431468, 83484685
ehp-cpu0, 20702, NA, 83484685, 83509385
ehp-cpu0, 20702, NA, 83509385, 83534052
ehp-cpu0, 20702, NA, 83534052, 84182655
ehp-cpu0, 20702, NA, 84182655, 84207344
ehp-cpu0, 20702, NA, 84207344, 84232044
ehp-cpu0, 20702, NA, 84232044, 84256755
ehp-cpu0, 20702, NA, 84256755, 84384492
ehp-cpu0, 20702, NA, 84384492, 84409259
ehp-cpu0, 20702, NA, 84409259, 84824166
ehp-cpu0, 20702, NA, 84824166, 84848933
ehp-cpu0, 20702, NA, 84848933, 84959138
ehp-cpu0, 20702, NA, 84959138, 84955389
ehp-cpu0, 20702, NA, 84984180, 85094275
ehp-cpu0, 20702, NA, 85094275, 86371078
ehp-cpu0, 20702, NA, 86371078, 86395900
ehp-cpu0, 20702, NA, 86395900, 86420997
ehp-cpu0, 20702, NA, 86420997, 86502719
ehp-cpu0, 20702, NA, 86502719, 87440723
ehp-cpu0, 20702, NA, 87440723, 87465600
ehp-cpu0, 20702, NA, 87465600, 87490697
ehp-cpu0, 20702, NA, 87490697, 87572419
ehp-cpu0, 20702, NA, 87572419, 88842888
ehp-cpu0, 20702, NA, 88842888, 88867610
ehp-cpu0, 20702, NA, 88867610, 88892277
ehp-cpu0, 20702, NA, 88892277, 88916977
ehp-cpu0, 20702, NA, 88916977, 89679844
ehp-cpu0, 20702, NA, 89679844, 89704511
ehp-cpu0, 20702, NA, 89704511, 89729244
ehp-cpu0, 20702, NA, 89729244, 89753944
