Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
1, 7856, 3696, 14044800, 1040133, 2519419, 5781669, 32680 
235, 7824, 831, 3161600, 726970, 1236988, 3123071, 79587 
236, 7824, 2312, 8789400, 3004380, 6001964, 6703130, 125702 
237, 7824, 2360, 8968000, 3004374, 6001981, 6647217, 125703 
238, 7824, 3858, 14660400, 4457636, 8471230, 12619750, 275005 
239, 7824, 827, 3138800, 727712, 1235006, 3086430, 79454 
240, 7824, 813, 3089400, 727724, 1235005, 3050750, 79524 
241, 7824, 250, 946200, 187069, 342825, 911269, 31683 
242, 7824, 1697, 6452400, 3001644, 8001233, 5904291, 27341 
243, 7824, 1580, 6004000, 3001645, 8001250, 5506704, 28893 
244, 7824, 2015, 7653200, 3374277, 8683898, 7084037, 76629 
245, 7824, 256, 972800, 186653, 341706, 976224, 27847 
246, 7824, 249, 946200, 186665, 341706, 948347, 27763 
247, 7824, 291, 1105800, 186929, 342824, 1111088, 31522 
248, 7824, 1612, 6121800, 3001647, 8001233, 5592372, 30223 
249, 7824, 1589, 6038200, 3001653, 8001249, 5538469, 28591 
250, 7824, 1983, 7535400, 3374300, 8683899, 7022417, 73477 
251, 7824, 256, 969000, 186664, 341706, 976394, 26253 
252, 7824, 288, 1094400, 186622, 341706, 1097437, 26579 
253, 7824, 279, 1056400, 186938, 342824, 1062916, 31572 
254, 7824, 1600, 6080000, 3001674, 8001232, 5514160, 30432 
255, 7824, 1619, 6152200, 3001680, 8001250, 5633068, 31897 
256, 7824, 2006, 7619000, 3374307, 8683899, 7082545, 72611 
257, 7824, 293, 1113400, 186650, 341707, 1084242, 27265 
258, 7824, 295, 1121000, 186655, 341707, 1093073, 28043 
259, 7824, 1, 3800, 393, 737, 5870, 44 
260, 7824, 3, 7600, 355, 722, 4764, 12 
261, 7824, 2, 3800, 370, 737, 4043, 9 
262, 7824, 3, 7600, 353, 721, 4700, 4 
263, 7824, 2, 7600, 395, 713, 7003, 57 
264, 7824, 1, 3800, 349, 704, 2851, 5 
1, 7857, 3301, 12543800, 1034979, 2508359, 5753966, 33212 
265, 7824, 2, 7600, 329, 657, 6270, 69 
266, 7824, 4, 15200, 359, 721, 4955, 27 
267, 7824, 1, 3800, 399, 713, 6456, 39 
268, 7824, 1, 3800, 347, 704, 2769, 1 
1, 7858, 3374, 12821200, 1034692, 2506008, 5774716, 35285 
269, 7824, 2, 7600, 330, 657, 6011, 61 
270, 7824, 4, 15200, 358, 721, 5147, 19 
271, 7824, 2, 7600, 399, 713, 7445, 44 
272, 7824, 0, 3800, 343, 704, 2686, 2 
1, 7859, 3118, 11848400, 1035671, 2509032, 5780786, 33206 
273, 7824, 251, 953800, 187942, 345108, 952440, 31803 
274, 7824, 1632, 6197800, 3001661, 8002453, 5610813, 34546 
275, 7824, 1632, 6197800, 3001290, 8002537, 5661372, 30220 
276, 7824, 2049, 7786200, 3374029, 8685171, 7230635, 77780 
277, 7824, 273, 1037400, 186658, 341707, 1012236, 27415 
278, 7824, 253, 961400, 186688, 341707, 938937, 28741 
279, 7824, 229, 874000, 187094, 342824, 875039, 31616 
280, 7824, 1583, 6015400, 3001632, 8001231, 5472867, 25099 
281, 7824, 1586, 6026800, 3001635, 8001248, 5556878, 28737 
282, 7824, 1998, 7592400, 3374319, 8683900, 7052099, 74740 
283, 7824, 246, 931000, 186671, 341706, 936135, 28360 
284, 7824, 244, 927200, 186627, 341706, 930259, 25330 
285, 7824, 3, 7600, 444, 735, 9937, 82 
286, 7824, 1, 3800, 341, 704, 2816, 8 
1, 7860, 3821, 14516000, 1040215, 2519253, 6268178, 33720 
287, 7824, 2, 7600, 369, 651, 7584, 69 
288, 7824, 1, 3800, 341, 704, 4029, 9 
1, 7861, 3503, 13311400, 1038991, 2516341, 5980360, 31999 
289, 7824, 2, 7600, 369, 651, 8215, 74 
290, 7824, 1, 3800, 342, 704, 3312, 6 
1, 7862, 3845, 14614800, 1041516, 2517901, 5857669, 35467 
291, 7824, 765, 2910800, 726963, 1236987, 2909552, 79573 
292, 7824, 2323, 8831200, 3003717, 6003232, 6830818, 128241 
293, 7824, 2435, 9253000, 3004375, 6003195, 6881780, 128300 
